sample_name,env_type,env_00,env_01,env_02,nif_type,mapped_16106_16s_type,y,x,convertedthetao_mean_Layer,re_type
SRR7596443.SRS2777220,parallel,aquatic;marine,aquatic,sea,1,31,-44.328,-173.746,13.7382968202569,0.032258064516129
SRR10552231.SRS5734523,overlap,aquatic;ocean,aquatic,sea,3,60,35.147,-122.974,14.5308996951844,0.05
SRR5004728.SRS1790044,overlap,aquatic;marine,aquatic,sea,9,78,14.601,144.778,28.8249749229389,0.115384615384615
SRR5438718.SRS2116675,parallel,aquatic;sea,aquatic,sea,5,87,-17.29,-149.51,27.8189717858389,0.0574712643678161
SRR3821616.SRS1552032,overlap,aquatic;marine,aquatic,sea,1,44,-63.139,-59.784,-0.261828518305562,0.0227272727272727
SRR5917086.SRS2418272,parallel,aquatic;marine,aquatic,sea,4,107,-34.119,151.227,20.4315708716673,0.0373831775700935
SRR2104245.SRS993302,overlap,aquatic;marine,aquatic,sea,4,78,55.18,7.9,10.9677788647,0.0512820512820513
SRR4434937.SRS1753819,parallel,aquatic;marine,aquatic,sea,2,16,22.45,-158,24.9840724329664,0.125
SRR2168108.SRS1036853,parallel,aquatic;marine,aquatic,sea,4,84,30.117,-141.183,20.6839042286691,0.0476190476190476
SRR9112922.SRS4809231,parallel,aquatic;sea,aquatic,sea,1,56,29.009,-87.502,24.9822005110004,0.0178571428571429
SRR11052032.SRS6126082,parallel,aquatic;sea,aquatic,sea,20,322,5.81,103,29.2631246819951,0.062111801242236
SRR12538626.SRS7279726,overlap,aquatic;ocean,aquatic,sea,0,26,-32.509,-162.009,19.507157281427,0
SRR6130972.SRS2566204,parallel,aquatic;sea,aquatic,sea,0,15,34.25,-119.906,14.864689463225,0
SRR5467138.SRS2138005,overlap,aquatic;lake,aquatic,lake,7,118,10.847,-65.114,26.9542377864916,0.0593220338983051
SRR6457157.SRS2822063,parallel,aquatic;sea,aquatic,sea,1,26,27.5,-89,26.1221925703752,0.0384615384615385
SRR5150236.SRS1900551,overlap,aquatic;marine,aquatic,sea,4,68,51.85,2.99,12.4948708326256,0.0588235294117647
SRR7598925.SRS3194140,parallel,aquatic;marine,aquatic,sea,4,58,-32,115.417,20.61662236222,0.0689655172413793
SRR2001499.SRS924812,parallel,aquatic;ocean,aquatic,sea,1,29,29.1,-92.2,23.5755742248057,0.0344827586206897
SRR10175054.SRS5429271,parallel,aquatic;sea,aquatic,sea,3,91,28.194,-89.798,25.5490111968079,0.032967032967033
SRR2094827.SRS937691,parallel,aquatic;sea,aquatic,sea,58,599,54.458,7.989,11.188686214625,0.0968280467445743
SRR7976125.SRS3887350,parallel,aquatic;sea,aquatic,sea,3,61,-34.797,131.756,16.9881905384306,0.0491803278688525
DRR199968.DRS147671,overlap,aquatic;marine,aquatic,sea,4,87,27.5,121.25,20.5211111690769,0.0459770114942529
SRR7594770.SRS2834491,parallel,aquatic;marine,aquatic,sea,2,62,-27.345,153.562,24.0868335801995,0.032258064516129
SRR11796333.SRS6664859,overlap,aquatic;marine,aquatic,sea,8,136,54.46,10.33,10.5428454655318,0.0588235294117647
SRR7600143.SRS2777457,parallel,aquatic;marine,aquatic,sea,0,33,-34.502,-170.002,18.1588285491779,0
SRR7599976.SRS2777430,parallel,aquatic;marine,aquatic,sea,3,35,-19.495,-170.003,26.8311005894935,0.0857142857142857
SRR7032630.SRS2834496,parallel,aquatic;marine,aquatic,sea,1,104,-42.597,148.233,14.6442606675042,0.00961538461538462
SRR7948128.SRS3862292,parallel,aquatic;ocean,aquatic,sea,2,64,-49.5,69.21,3.73294208601731,0.03125
SRR8583500.SRS4198411,parallel,aquatic;marine,aquatic,sea,0,22,42,-70,11.1425161573407,0
ERR4011899.ERS4415205,overlap,aquatic;estuary,aquatic,estuary,5,93,58,17.997,9.10453111819691,0.0537634408602151
SRR11906833.SRS6755070,parallel,aquatic;sea,aquatic,sea,0,35,60.273,-4.343,10.6992013410609,0
SRR8216041.SRS4060720,parallel,aquatic;marine,aquatic,sea,0,24,44.266,-63.317,7.99399601132995,0
SRR6472448.SRS2834851,parallel,aquatic;marine,aquatic,sea,2,100,-34.119,151.227,20.4315708716673,0.02
SRR7594580.SRS2834652,parallel,aquatic;marine,aquatic,sea,0,80,-42.597,148.233,14.6442606675042,0
SRR2134247.SRS1016615,overlap,aquatic;ocean,aquatic,sea,6,131,24.43,36.16,26.9870628173916,0.0458015267175573
SRR7599629.SRS3196356,parallel,aquatic;marine,aquatic,sea,0,31,-7.002,-168.753,29.2555174927027,0
SRR7078203.SRS3230022,parallel,aquatic;marine,aquatic,sea,6,174,-33.95,151.9,21.2591289828793,0.0344827586206897
SRR6831126.SRS3040008,overlap,aquatic;marine,aquatic,sea,12,248,-28.236,-38.495,22.5700882706705,0.0483870967741936
SRR5180624.SRS1922061,overlap,aquatic;marine,aquatic,sea,2,61,42.25,-70.54,10.8754882697101,0.0327868852459016
SRR8379202.SRS4195562,parallel,aquatic;marine,aquatic,sea,1,55,36.831,-121.905,12.3411170362755,0.0181818181818182
SRR2168077.SRS1036883,parallel,aquatic;marine,aquatic,sea,5,126,33.563,-135.432,18.5654850431497,0.0396825396825397
SRR9112891.SRS4809262,parallel,aquatic;sea,aquatic,sea,7,82,29.004,-87.987,24.9995906120759,0.0853658536585366
SRR6352228.SRS2738639,parallel,aquatic;marine,aquatic,sea,2,23,70.96,-161.138,-0.38657794671582,0.0869565217391304
SRR8583566.SRS4198395,parallel,aquatic;marine,aquatic,sea,0,75,42,-70,11.1425161573407,0
SRR11463670.SRS6412741,parallel,aquatic;sea,aquatic,sea,15,172,42.53,30.4,15.471672071585,0.0872093023255814
SRR12538595.SRS7279757,overlap,aquatic;ocean,aquatic,sea,0,14,26.137,-44.826,24.9167515376423,0
SRR5916850.SRS2417900,parallel,aquatic;marine,aquatic,sea,6,86,-27.345,153.562,24.0868335801995,0.0697674418604651
SRR7235727.SRS3355859,overlap,aquatic;marine,aquatic,sea,29,415,24.603,-81.57,26.5838314571228,0.0698795180722892
SRR7600331.SRS2777440,parallel,aquatic;marine,aquatic,sea,2,21,-19.001,-170.059,27.073261471576,0.0952380952380952
SRR11796616.SRS6664948,overlap,aquatic;marine,aquatic,sea,7,64,54.46,10.38,10.5211761206552,0.109375
SRR7596230.SRS2777657,parallel,aquatic;marine,aquatic,sea,2,39,-58.001,-170.01,4.34095924491905,0.0512820512820513
SRR5181308.SRS1922013,overlap,aquatic;marine,aquatic,sea,9,59,42.25,-70.54,10.8754882697101,0.152542372881356
SRR12769286.SRS7472995,overlap,aquatic;marine,aquatic,sea,4,41,-38.045,-57.534,15.8011498184353,0.0975609756097561
SRR7594548.SRS2834691,parallel,aquatic;marine,aquatic,sea,5,123,-27.345,153.562,24.0868335801995,0.040650406504065
SRR7595114.SRS3194463,parallel,aquatic;marine,aquatic,sea,22,191,-34.073,151.152,20.2723059245786,0.115183246073298
SRR3171140.SRS1296639,parallel,aquatic;marine,aquatic,sea,6,93,28.442,-88.223,25.5691259649111,0.0645161290322581
SRR7033820.SRS3194158,parallel,aquatic;marine,aquatic,sea,3,66,-32,115.417,20.61662236222,0.0454545454545455
SRR1538781.SRS676221,overlap,aquatic;marine,aquatic,sea,28,222,37.511,-122.51,11.7893937305013,0.126126126126126
SRR3669682.SRS1505264,overlap,aquatic;ocean,aquatic,sea,0,50,43.379,-63.667,8.5941758006329,0
SRR5588180.SRS2218520,parallel,aquatic;sea,aquatic,sea,4,93,43.12,5.28,17.0500068162649,0.0430107526881721
SRR6352072.SRS2738722,parallel,aquatic;marine,aquatic,sea,3,53,71.999,-162.5,-0.973083390110875,0.0566037735849057
SRR039288.SRS025475,overlap,aquatic;marine,aquatic,sea,7,60,21.487,144.042,27.7617334729472,0.116666666666667
SRR8190945.SRS4044287,overlap,aquatic;ocean,aquatic,sea,2,50,16.363,41.129,29.2719529015139,0.04
DRR199992.DRS147695,overlap,aquatic;marine,aquatic,sea,5,71,29,122,18.9384480230679,0.0704225352112676
ERR119712.ERS133348,overlap,aquatic;lake,aquatic,lake,0,31,78.98,11.65,1.35629341532012,0
SRR5178669.SRS1922032,overlap,aquatic;marine,aquatic,sea,15,309,42.25,-70.54,10.8754882697101,0.0485436893203884
SRR4780254.SRS1770943,overlap,aquatic;marine,aquatic,sea,2,48,-64.08,-64.78,-0.247141139384525,0.0416666666666667
SRR11747411.SRS6620646,parallel,aquatic;marine,aquatic,sea,8,69,-45.84,170.65,11.8636512604888,0.115942028985507
SRR8819363.SRS3195002,parallel,aquatic;marine,aquatic,sea,7,117,-31.863,115.708,19.9155409032845,0.0598290598290598
SRR8651941.SRS4426139,parallel,aquatic;ocean,aquatic,sea,8,152,42.11,-70.54,10.7533664544556,0.0526315789473684
SRR7599346.SRS3196389,parallel,aquatic;marine,aquatic,sea,3,73,-25,105.001,22.0338412078252,0.0410958904109589
SRR7450454.SRS3483439,parallel,aquatic;marine,aquatic,sea,1,42,-23.05,-43.53,22.1102072208627,0.0238095238095238
SRR7596342.SRS2777306,parallel,aquatic;marine,aquatic,sea,0,21,-53.004,-170.014,8.20899074969703,0
SRR5873738.SRS2389103,overlap,aquatic;marine,aquatic,sea,3,11,24.603,-81.57,26.5838314571228,0.272727272727273
SRR5180400.SRS1922052,overlap,aquatic;marine,aquatic,sea,4,78,42.25,-70.54,10.8754882697101,0.0512820512820513
SRR3669489.SRS1505253,overlap,aquatic;ocean,aquatic,sea,1,52,41.866,-65.349,11.1520074876568,0.0192307692307692
SRR11796585.SRS6664979,overlap,aquatic;marine,aquatic,sea,6,145,54.45,10.33,10.5428454655318,0.0413793103448276
SRR4431485.SRS1751296,overlap,aquatic;marine,aquatic,sea,0,33,41.38,2.22,18.5276183125525,0
SRR8451205.SRS4259144,parallel,aquatic;ocean,aquatic,sea,2,103,45.095,13.635,17.3183617132419,0.0194174757281553
SRR3669552.SRS1505309,overlap,aquatic;ocean,aquatic,sea,2,84,47.579,-59.342,6.27479297666415,0.0238095238095238
SRR7908007.SRS3825122,overlap,aquatic;sea,aquatic,sea,18,157,73.71,117.167,-0.427032514924158,0.114649681528662
SRR6472188.SRS2834730,parallel,aquatic;marine,aquatic,sea,3,53,-27.345,153.562,24.0868335801995,0.0566037735849057
SRR8248270.SRS4081554,overlap,aquatic;sea,aquatic,sea,7,105,54.759,17.238,10.0652283685123,0.0666666666666667
SRR7594858.SRS2834720,parallel,aquatic;marine,aquatic,sea,2,61,-27.345,153.562,24.0868335801995,0.0327868852459016
SRR5180492.SRS1922055,overlap,aquatic;marine,aquatic,sea,5,110,42.25,-70.54,10.8754882697101,0.0454545454545455
SRR10445303.SRS5648399,parallel,aquatic;sea,aquatic,sea,35,190,-38.45,144.08,15.9786123863795,0.184210526315789
SRR1619435.SRS726773,overlap,aquatic;sea,aquatic,sea,17,170,-14.72,-13.48,23.7898552332377,0.1
SRR8360631.SRS4179062,parallel,aquatic;ocean,aquatic,sea,0,47,-52.93,71.372,2.26790373001631,0
SRR10175077.SRS5429248,parallel,aquatic;sea,aquatic,sea,7,124,27.747,-91.224,25.8209442634114,0.0564516129032258
SRR3477933.SRS1422805,parallel,aquatic;marine,aquatic,sea,3,146,58.25,11.445,10.1422023789191,0.0205479452054795
SRR6756664.SRS2986598,overlap,aquatic;marine,aquatic,sea,5,53,21.496,-94.53,26.9827160614355,0.0943396226415094
SRR6413090.SRS2783702,overlap,aquatic;sea,aquatic,sea,3,43,22.305,38.963,28.2826674085474,0.0697674418604651
SRR2103902.SRS993300,overlap,aquatic;marine,aquatic,sea,18,402,54.174,7.885,11.5055094338754,0.0447761194029851
SRR7595028.SRS3195136,parallel,aquatic;marine,aquatic,sea,4,88,-34.073,151.153,20.2723059245786,0.0454545454545455
SRR5178540.SRS1921945,overlap,aquatic;marine,aquatic,sea,14,201,42.25,-70.54,10.8754882697101,0.0696517412935323
SRR3933467.SRS1572556,parallel,aquatic;sea,aquatic,sea,25,310,46.431,-48.48,5.73533794629763,0.0806451612903226
SRR5823442.SRS2352198,parallel,aquatic;sea,aquatic,sea,1,32,37.18,9.85,20.2516475907237,0.03125
SRR6352550.SRS2738792,parallel,aquatic;marine,aquatic,sea,0,19,73.913,20.297,4.41075329855826,0
SRR11836369.SRS6700601,overlap,aquatic;estuary,aquatic,estuary,7,88,65.82,22.36,5.98564160126003,0.0795454545454545
SRR7033414.SRS2777149,parallel,aquatic;marine,aquatic,sea,3,25,-27.983,-169.99,22.1590379551929,0.12
SRR7597691.SRS3194240,parallel,aquatic;marine,aquatic,sea,2,76,-35.832,136.447,17.0792192834749,0.0263157894736842
SRR5178507.SRS1921934,overlap,aquatic;marine,aquatic,sea,9,125,42.25,-70.54,10.8754882697101,0.072
SRR11796422.SRS6664771,overlap,aquatic;marine,aquatic,sea,15,111,54.46,10.33,10.5428454655318,0.135135135135135
SRR7544967.SRS3564956,parallel,aquatic;sea,aquatic,sea,3,101,59.853,23.272,8.1546590903961,0.0297029702970297
SRR2104203.SRS993302,overlap,aquatic;marine,aquatic,sea,5,155,55.18,7.9,10.9677788647,0.032258064516129
SRR2103871.SRS993300,overlap,aquatic;marine,aquatic,sea,14,308,54.174,7.885,11.5055094338754,0.0454545454545455
SRR5178734.SRS1922055,overlap,aquatic;marine,aquatic,sea,14,222,42.25,-70.54,10.8754882697101,0.0630630630630631
SRR8283349.SRS4108861,parallel,aquatic;sea,aquatic,sea,10,130,40.44,-124.41,11.046221521472,0.0769230769230769
SRR5180299.SRS1922041,overlap,aquatic;marine,aquatic,sea,4,87,42.25,-70.54,10.8754882697101,0.0459770114942529
SRR6287212.SRS2683775,parallel,aquatic;sea,aquatic,sea,1,68,27.167,123.042,23.7960938228728,0.0147058823529412
SRR8379225.SRS4195538,parallel,aquatic;marine,aquatic,sea,3,74,36.831,-121.905,12.3411170362755,0.0405405405405405
SRR6161732.SRS2584568,parallel,aquatic;sea,aquatic,sea,0,41,-36.93,51.3,18.1240284701256,0
SRR5176113.SRS1922015,overlap,aquatic;marine,aquatic,sea,24,205,42.25,-70.54,10.8754882697101,0.117073170731707
ERR4314935.ERS4799781,overlap,aquatic;marine,aquatic,sea,3,63,58.583,18.233,8.95516722031785,0.0476190476190476
ERR3354253.ERS3488564,overlap,aquatic;marine,aquatic,sea,0,29,42.226,-8.752,15.1297518226917,0
SRR12211055.SRS6997077,overlap,aquatic;marine,aquatic,sea,9,200,5.614,103.057,29.3075261630659,0.045
SRR5675552.SRS2277776,overlap,aquatic;marine,aquatic,sea,12,115,54.601,13.159,9.98469482890756,0.104347826086957
SRR8167116.SRS4024828,parallel,aquatic;sea,aquatic,sea,4,122,42.362,-61.338,12.6219801364764,0.0327868852459016
SRR6457336.SRS2821887,parallel,aquatic;sea,aquatic,sea,3,23,27.99,-87.5,25.7754778374884,0.130434782608696
SRR5916660.SRS2418003,parallel,aquatic;marine,aquatic,sea,6,81,-19.308,147.618,25.7202802220256,0.0740740740740741
SRR9309857.SRS4979301,parallel,aquatic;sea,aquatic,sea,4,58,22.241,39.048,28.2974757989061,0.0689655172413793
SRR2104172.SRS993302,overlap,aquatic;marine,aquatic,sea,7,162,55.18,7.9,10.9677788647,0.0432098765432099
SRR5178885.SRS1922013,overlap,aquatic;marine,aquatic,sea,4,46,42.25,-70.54,10.8754882697101,0.0869565217391304
SRR12126859.SRS6931633,parallel,aquatic;sea,aquatic,sea,1,19,57.72,-59.08,2.6944336033749,0.0526315789473684
SRR4434966.SRS1753849,parallel,aquatic;marine,aquatic,sea,2,13,22.45,-158,24.9840724329664,0.153846153846154
SRR7597498.SRS3194234,parallel,aquatic;marine,aquatic,sea,1,50,-27.345,153.562,24.0868335801995,0.02
SRR6401717.SRS2777862,parallel,aquatic;marine,aquatic,sea,2,101,-31.863,115.708,19.9155409032845,0.0198019801980198
SRR5180271.SRS1921999,overlap,aquatic;marine,aquatic,sea,11,117,42.25,-70.54,10.8754882697101,0.094017094017094
SRR6049633.SRS2523737,overlap,aquatic;marine,aquatic,sea,12,233,-28.236,-38.495,22.5700882706705,0.0515021459227468
SRR10987747.SRS6078758,overlap,aquatic;lake,aquatic,lake,6,103,37.242,132.004,16.9721519739803,0.058252427184466
SRR6311146.SRS2704642,overlap,aquatic;marine,aquatic,sea,5,12,26.49,-86.68,26.8727728176943,0.416666666666667
SRR7033784.SRS3194168,parallel,aquatic;marine,aquatic,sea,3,89,-35.832,136.447,17.0792192834749,0.0337078651685393
SRR5184429.SRS1793770,overlap,aquatic;sea,aquatic,sea,29,263,73.71,117.167,-0.427032514924158,0.110266159695818
SRR8040103.SRS3925761,parallel,aquatic;sea,aquatic,sea,3,51,65.73,-18.1,5.70186731801032,0.0588235294117647
SRR5821893.SRS2350596,overlap,aquatic;marine,aquatic,sea,18,346,54.188,7.9,11.5055094338754,0.0520231213872832
SRR10175365.SRS5429470,parallel,aquatic;sea,aquatic,sea,1,52,29.155,-88.023,24.7443029673381,0.0192307692307692
SRR6130844.SRS2566330,parallel,aquatic;sea,aquatic,sea,0,18,34.297,-119.885,14.862989285326,0
SRR3477397.SRS1422942,parallel,aquatic;marine,aquatic,sea,6,75,29.18,-94.49,23.1016504809641,0.08
SRR8819728.SRS2777146,parallel,aquatic;marine,aquatic,sea,1,32,-50.498,-170,9.33593415700045,0.03125
SRR3933528.SRS1572486,parallel,aquatic;sea,aquatic,sea,38,573,47,-48.471,4.9391970685186,0.0663176265270506
SRR1983973.SRS797603,parallel,aquatic;marine,aquatic,sea,10,83,16.797,-88.084,28.3823829468123,0.120481927710843
SRR7182709.SRS3315642,overlap,aquatic;marine,aquatic,sea,2,112,40.07,-71,14.5278167094046,0.0178571428571429
SRR5376823.SRS2071503,parallel,aquatic;sea,aquatic,sea,2,42,-39.33,173.005,15.9870616791151,0.0476190476190476
SRR13160021.SRS7803302,overlap,aquatic;marine,aquatic,sea,0,25,75.401,-160.737,-1.43434787525836,0
SRR3477434.SRS1422979,parallel,aquatic;marine,aquatic,sea,9,103,29.18,-94.49,23.1016504809641,0.087378640776699
SRR9994820.SRS5285353,overlap,aquatic;marine,aquatic,sea,7,26,70.79,-135.561,-0.44722139694205,0.269230769230769
SRR6457495.SRS2822200,parallel,aquatic;sea,aquatic,sea,1,34,27.51,-89.01,26.1221925703752,0.0294117647058824
SRR8379194.SRS4195569,parallel,aquatic;marine,aquatic,sea,0,44,36.831,-121.905,12.3411170362755,0
SRR6287240.SRS2683768,parallel,aquatic;sea,aquatic,sea,1,93,29.294,126.326,22.3580359179813,0.010752688172043
SRR3821223.SRS1551853,overlap,aquatic;marine,aquatic,sea,0,32,-60.999,-53.975,-0.354924485687579,0
SRR2657223.SRS836082,overlap,aquatic;marine,aquatic,sea,10,127,4.806,-12.374,28.4250500228118,0.078740157480315
SRR8817765.SRS2834331,parallel,aquatic;marine,aquatic,sea,0,53,-7.498,-168.75,29.3041283979155,0
ERR1879814.ERS494034,overlap,aquatic;marine,aquatic,sea,11,135,29.639,-79.54,26.9692851632647,0.0814814814814815
SRR5916600.SRS2417996,parallel,aquatic;marine,aquatic,sea,1,107,-42.597,148.233,14.6442606675042,0.00934579439252336
SRR5788161.SRS2329580,overlap,aquatic;marine,aquatic,sea,5,46,-32.499,-154.999,19.5735079735144,0.108695652173913
SRR5918569.SRS2418887,parallel,aquatic;marine,aquatic,sea,4,80,-10.542,143.984,27.5096569685279,0.05
SRR6413119.SRS2783673,overlap,aquatic;sea,aquatic,sea,1,52,22.305,38.963,28.2826674085474,0.0192307692307692
SRR5131926.SRS1879444,overlap,aquatic;marine,aquatic,sea,39,384,24.4,-156.35,24.3936978466735,0.1015625
SRR2098513.SRS988916,overlap,aquatic;marine,aquatic,sea,0,57,27.14,34.902,25.9108410862699,0
SRR900831.SRS417279,overlap,aquatic;marine,aquatic,sea,14,148,53.735,7.699,11.4608984801695,0.0945945945945946
SRR1824418.SRS861546,overlap,aquatic;marine,aquatic,sea,10,34,44.67,-125.098,12.3145395699741,0.294117647058824
SRR2001481.SRS924830,parallel,aquatic;ocean,aquatic,sea,5,52,29.1,-92.2,23.5755742248057,0.0961538461538462
ERR2217032.ERS2041137,overlap,aquatic;marine,aquatic,sea,13,108,54.06,-3.88,11.6983030518874,0.12037037037037
SRR8819251.SRS3195597,parallel,aquatic;marine,aquatic,sea,5,37,-18.574,146.496,25.9860210081634,0.135135135135135
SRR5754715.SRS2312244,parallel,aquatic;marine,aquatic,sea,4,104,41.162,8.622,18.6466390898766,0.0384615384615385
SRR10259269.SRS5502368,parallel,aquatic;ocean,aquatic,sea,0,25,-45.83,171.534,10.0590785345484,0
SRR8360654.SRS4179039,parallel,aquatic;ocean,aquatic,sea,0,36,-61.82,74.127,-0.784726176687915,0
DRR089187.DRS088105,overlap,aquatic;marine,aquatic,sea,1,10,27.523,126.987,25.7818194841919,0.1
SRR2984260.SRS1199804,overlap,aquatic;ocean,aquatic,sea,1,47,28.18,-15.38,21.0616094531014,0.0212765957446809
SRR3944278.SRS1579324,overlap,aquatic;marine,aquatic,sea,0,49,-31.81,6.84,18.7593311750524,0
SRR8167211.SRS4024682,parallel,aquatic;sea,aquatic,sea,0,39,43.481,-62.454,9.4061696820812,0
SRR7596432.SRS2777143,parallel,aquatic;marine,aquatic,sea,1,10,-51.002,-170.01,9.1740527369161,0.1
SRR1818468.SRS856144,parallel,aquatic;marine,aquatic,sea,6,30,21.43,-157.79,25.1475308893326,0.2
SRR7594640.SRS2834775,parallel,aquatic;marine,aquatic,sea,3,127,-34.119,151.227,20.4315708716673,0.0236220472440945
SRR7182678.SRS3315673,overlap,aquatic;marine,aquatic,sea,2,85,40.07,-71,14.5278167094046,0.0235294117647059
SRR10175419.SRS5429416,parallel,aquatic;sea,aquatic,sea,0,38,27.11,-91.166,26.135659781753,0
SRR5918662.SRS2418778,parallel,aquatic;marine,aquatic,sea,5,123,-42.597,148.233,14.6442606675042,0.040650406504065
SRR5360625.SRS2059968,parallel,aquatic;sea,aquatic,sea,5,74,55.566,16.366,9.88299706754018,0.0675675675675676
SRR3669576.SRS1505328,overlap,aquatic;ocean,aquatic,sea,1,54,44.266,-63.319,7.99399601132995,0.0185185185185185
SRR10432801.SRS5634335,parallel,aquatic;sea,aquatic,sea,2,48,32,122.53,17.3484099811979,0.0416666666666667
SRR1302477.SRS622519,overlap,aquatic;ocean,aquatic,sea,5,182,47.324,-6.349,14.4420230434799,0.0274725274725275
SRR1952973.SRS893785,parallel,aquatic;sea,aquatic,sea,1,24,28.8,-93.08,23.8681329599005,0.0416666666666667
SRR5918505.SRS2418876,parallel,aquatic;marine,aquatic,sea,2,80,-32.293,153.618,22.5555319095308,0.025
SRR5924897.SRS2423078,parallel,aquatic;marine,aquatic,sea,3,131,-42.597,148.233,14.6442606675042,0.0229007633587786
SRR5002342.SRS1788359,overlap,aquatic;marine,aquatic,sea,6,79,22.75,-158,24.929736343873,0.0759493670886076
SRR10175676.SRS5429552,parallel,aquatic;sea,aquatic,sea,2,42,29.161,-88.016,24.7443029673381,0.0476190476190476
ERR3344391.ERS3470786,parallel,aquatic;ocean,aquatic,sea,1,22,30.255,132.083,24.6485756248357,0.0454545454545455
SRR2168189.SRS1036770,parallel,aquatic;marine,aquatic,sea,0,28,32.55,-64.515,23.1622279930386,0
